,Epoch,Neurons,batch size,learning rate,accuracy,Ham precision,Ham recall,Spam precision,Spam recall
49,5.0,90.0,1.0,0.1,0.4990909090909091,0.404,0.0,0.4990909090909091,1.0
50,5.0,90.0,1.0,0.01,0.8076767676767677,0.9523245484157536,0.6485178463399879,0.7327916602790128,0.9674155029346286
51,5.0,90.0,1.0,0.001,0.73989898989899,0.9359912216532553,0.5160314579552329,0.6650851241975998,0.9645820684072051
52,5.0,90.0,11.0,1.0,0.5009090909090909,0.5009090909090909,1.0,0.404,0.0
53,5.0,90.0,11.0,0.1,0.5009090909090909,0.5009090909090909,1.0,0.404,0.0
54,5.0,90.0,11.0,0.01,0.7775757575757576,0.79537175916006,0.7485380116959064,0.7617045671698834,0.8067192875936046
55,5.0,90.0,11.0,0.001,0.7831313131313131,0.9164691943127962,0.6239161121193789,0.7141324340895157,0.9429265330904675
56,5.0,90.0,21.0,1.0,0.4990909090909091,0.404,0.0,0.4990909090909091,1.0
57,5.0,90.0,21.0,0.1,0.4990909090909091,0.404,0.0,0.4990909090909091,1.0
58,5.0,90.0,21.0,0.01,0.8113131313131313,0.8535804163806909,0.7523694293204275,0.7778983541327545,0.8704715644606354
59,5.0,90.0,21.0,0.001,0.7775757575757576,0.8587041373926619,0.6654567453115547,0.7261020307082714,0.8901032179720705
60,5.0,90.0,31.0,1.0,0.6885858585858586,0.7322932144626052,0.5962895745109901,0.6584783350392358,0.7812183768467922
61,5.0,90.0,31.0,0.1,0.4990909090909091,0.404,0.0,0.4990909090909091,1.0
62,5.0,90.0,31.0,0.01,0.7736363636363637,0.8548302872062663,0.6602137527727364,0.7224052718286655,0.8874721716251771
63,5.0,90.0,31.0,0.001,0.721010101010101,0.8984403336960465,0.4994958661020367,0.6525269494610108,0.943331309451528
64,5.0,90.0,41.0,1.0,0.4990909090909091,0.404,0.0,0.4990909090909091,1.0
65,5.0,90.0,41.0,0.1,0.5009090909090909,0.5009090909090909,1.0,0.404,0.0
66,5.0,90.0,41.0,0.01,0.7820202020202021,0.9284184765983481,0.612018552127445,0.7098476851153672,0.9526411657559198
67,5.0,90.0,41.0,0.001,0.7524242424242424,0.9006389776357827,0.568461383343416,0.6838995568685377,0.93705727585509
68,5.0,90.0,51.0,1.0,0.5585858585858586,0.8444444444444444,0.14559386973180077,0.5315644002211166,0.9730823719894758
69,5.0,90.0,51.0,0.1,0.5009090909090909,0.5009090909090909,1.0,0.404,0.0
70,5.0,90.0,51.0,0.01,0.7552525252525253,0.9309993201903467,0.5523290986085905,0.6809427996550733,0.9589151993523578
71,5.0,90.0,51.0,0.001,0.7477777777777778,0.937455579246624,0.5319620891308732,0.6724527236804968,0.9643796802266748
72,5.0,110.0,1.0,1.0,0.5009090909090909,0.5009090909090909,1.0,0.404,0.0
73,5.0,110.0,1.0,0.1,0.4990909090909091,0.404,0.0,0.4990909090909091,1.0
74,5.0,110.0,1.0,0.01,0.4990909090909091,0.404,0.0,0.4990909090909091,1.0
75,5.0,110.0,1.0,0.001,0.7358585858585859,0.9261818181818182,0.5136116152450091,0.6626573426573427,0.9589151993523578
76,5.0,110.0,11.0,1.0,0.503030303030303,1.0,0.007864488808227465,0.501064800730149,1.0
77,5.0,110.0,11.0,0.1,0.5009090909090909,0.5009090909090909,1.0,0.404,0.0
78,5.0,110.0,11.0,0.01,0.7743434343434343,0.8466039175782244,0.6711030449687437,0.7267549003183112,0.8779599271402551
79,5.0,110.0,11.0,0.001,0.7767676767676768,0.883189294675216,0.6388384754990926,0.7162996990337399,0.9151993523578223
80,5.0,110.0,21.0,1.0,0.4990909090909091,0.404,0.0,0.4990909090909091,1.0
81,5.0,110.0,21.0,0.1,0.5009090909090909,0.5009090909090909,1.0,0.404,0.0
82,5.0,110.0,21.0,0.01,0.807979797979798,0.8397777777777777,0.7620488001613228,0.7814814814814814,0.8540781218376847
83,5.0,110.0,21.0,0.001,0.7695959595959596,0.8512591815320042,0.6543657995563622,0.7184625492772667,0.8852459016393442
84,5.0,110.0,31.0,1.0,0.4990909090909091,0.404,0.0,0.4990909090909091,1.0
